oil_level_pct,temp_oil_C,temp_winding_C,voltage_A_V,voltage_B_V,voltage_C_V,current_A_A,current_B_A,current_C_A,voltage_avg_V,current_avg_A,voltage_unbal_pct,current_unbal_pct,load_pct,delta_temp_C,power_factor,resistance_pu,fault_label,fault_name
85.08,92.17,142.75,180.42,159.02,207.51,1678.88,1802.97,1685.56,182.32,1722.47,13.817,4.673,469.7,50.59,0.6734,0.42,3,Short_Circuit
82.77,79.58,93.66,224.56,233.76,217.47,278.25,290.54,288.05,225.26,285.61,3.771,2.578,96.52,14.08,0.8207,1.026,6,Over_Current
79.91,89.57,101.31,235.47,245.33,239.8,282.39,282.61,246.32,240.2,270.44,2.137,8.917,97.45,11.74,0.8406,1.0333,1,Overheating
49.61,77.59,86.47,239.65,242.37,231.83,179.96,204.72,197.86,237.95,194.18,2.573,7.324,69.31,8.88,0.8313,1.0352,2,Low_Oil_Level
87.78,80.73,136.95,145.27,177.58,129.78,1462.81,1519.28,1491.95,150.87,1491.35,17.697,1.914,337.96,56.22,0.7176,0.4121,3,Short_Circuit
78.15,91.34,118.97,240.61,242.74,237.57,271.09,261.18,274.75,240.31,269.01,1.139,2.909,96.95,27.63,0.8389,0.9969,1,Overheating
83.11,86.14,126.08,240.46,238.96,241.14,281.54,261.94,267.15,240.19,270.21,0.512,4.193,97.36,39.95,0.8339,1.031,1,Overheating
86.49,94.02,146.73,169.56,206.37,140.9,1742.69,1801.17,1755.85,172.28,1766.57,19.787,1.959,457.3,52.71,0.7091,0.3907,3,Short_Circuit
84.32,61.46,64.46,242.38,242.03,238.99,182.87,183.73,198.24,241.13,188.28,0.888,5.292,68.08,3.0,0.8906,0.9889,0,Normal
86.59,81.12,99.0,141.72,150.43,190.8,3430.94,3504.98,3430.1,160.98,3455.34,18.522,1.437,833.95,17.88,0.7665,0.4639,3,Short_Circuit
82.04,79.49,114.15,237.75,241.15,236.98,245.07,268.35,275.61,238.63,263.01,1.058,6.823,94.15,34.66,0.8193,1.0421,1,Overheating
79.49,79.76,112.94,236.02,237.02,241.16,279.33,252.46,226.59,238.07,252.79,1.301,10.499,90.2,33.18,0.8082,1.0352,1,Overheating
83.49,98.61,108.49,242.75,237.61,236.11,268.29,266.76,246.66,238.82,260.57,1.645,5.337,93.37,9.88,0.8757,1.1165,1,Overheating
83.62,91.46,117.05,241.5,238.2,237.95,249.74,221.75,258.94,239.22,243.48,0.956,8.923,87.37,25.59,0.8783,0.9897,1,Overheating
52.8,76.16,86.71,240.03,242.04,236.92,184.2,187.96,200.84,239.66,191.0,1.143,5.152,68.65,10.55,0.8637,1.0316,2,Low_Oil_Level
80.87,79.04,134.81,240.68,238.07,237.67,257.12,233.99,271.22,238.81,254.11,0.785,7.919,91.03,55.77,0.8446,0.9244,1,Overheating
79.81,71.28,116.52,241.36,234.96,237.17,290.22,285.14,244.88,237.83,273.41,1.485,10.437,97.56,45.24,0.8932,1.0616,1,Overheating
85.59,56.97,73.88,238.83,239.21,239.98,193.13,182.94,187.98,239.34,188.01,0.268,2.72,67.5,16.9,0.8914,1.0563,0,Normal
40.59,68.57,86.78,241.08,237.66,241.23,200.13,195.58,187.96,239.99,194.55,0.972,3.389,70.04,18.21,0.8113,1.0139,2,Low_Oil_Level
80.15,73.34,90.53,243.28,239.54,238.29,251.07,247.49,250.5,240.37,249.68,1.212,0.88,90.03,17.19,0.8838,1.0234,1,Overheating
78.95,76.38,106.51,241.06,238.17,240.12,267.89,254.13,257.88,239.78,259.97,0.673,3.048,93.51,30.13,0.828,0.8949,1,Overheating
30.29,72.23,84.98,235.83,243.96,237.83,203.21,194.46,181.47,239.21,193.05,1.986,5.996,69.26,12.75,0.8577,0.9568,2,Low_Oil_Level
89.45,47.91,72.91,246.56,273.78,235.82,194.95,2.31,188.79,252.05,128.68,8.618,98.202,46.61,25.0,0.8612,12.0863,4,Open_Circuit
86.52,55.78,73.2,242.43,298.8,237.68,195.16,1.28,211.23,259.64,135.89,15.085,99.055,48.95,17.41,0.8782,19.6464,4,Open_Circuit
81.69,49.72,88.51,239.07,236.61,286.89,177.88,183.96,2.97,254.19,121.6,12.865,97.558,43.45,38.79,0.8624,12.7622,4,Open_Circuit
87.59,56.49,74.83,242.62,240.82,275.61,192.25,188.6,1.45,253.02,127.43,8.931,98.865,46.23,18.34,0.9061,17.3933,4,Open_Circuit
87.37,56.88,65.08,240.79,235.34,241.85,198.21,186.93,197.6,239.32,194.25,1.666,3.768,69.75,8.2,0.8918,0.9525,0,Normal
93.65,66.42,79.36,322.7,323.82,314.41,216.25,195.57,216.6,320.31,209.47,1.842,6.639,100.61,12.93,0.8399,0.9584,5,Over_Voltage
79.5,87.64,97.17,235.18,233.12,224.47,453.61,453.29,454.8,230.93,453.9,2.795,0.197,157.22,9.53,0.8089,1.027,6,Over_Current
36.72,74.53,89.2,236.98,234.64,241.07,191.22,185.52,207.34,237.56,194.69,1.476,6.494,69.41,14.67,0.8351,0.9631,2,Low_Oil_Level
87.87,55.93,73.57,239.58,236.41,302.94,205.83,191.38,2.11,259.64,133.11,16.676,98.413,47.6,17.64,0.8903,7.3251,4,Open_Circuit
84.55,62.32,68.34,297.99,239.54,239.94,1.82,195.72,211.22,259.16,136.25,14.984,98.662,49.05,6.02,0.8961,7.0453,4,Open_Circuit
87.52,67.77,124.81,214.49,224.44,228.77,348.99,325.77,333.02,222.57,335.92,3.628,3.888,112.08,57.04,0.8031,0.8644,6,Over_Current
88.85,63.89,76.92,298.4,299.05,302.62,203.75,201.0,208.86,300.02,204.54,0.865,2.115,92.06,13.03,0.8048,1.0567,5,Over_Voltage
86.35,60.55,84.9,286.52,240.33,236.06,1.13,189.71,195.83,254.3,128.89,12.669,99.125,46.07,24.35,0.8957,14.696,4,Open_Circuit
89.05,53.69,86.12,239.46,297.02,239.74,195.97,2.51,203.38,258.74,133.95,14.795,98.129,48.22,32.43,0.867,17.9133,4,Open_Circuit
85.3,56.14,72.15,240.6,240.32,299.13,193.53,190.65,2.23,260.02,128.8,15.042,98.271,46.52,16.01,0.8994,20.4548,4,Open_Circuit
88.59,50.58,61.81,239.68,235.44,239.09,188.51,200.65,195.28,238.07,194.82,1.105,3.236,69.56,11.23,0.8559,1.0386,0,Normal
88.29,57.05,72.71,236.95,237.28,242.76,197.01,186.21,190.41,239.0,191.21,1.573,3.033,68.54,15.66,0.8604,1.009,0,Normal
48.87,58.56,96.31,241.31,236.93,235.61,205.98,186.36,196.0,237.95,196.11,1.411,5.031,70.02,37.75,0.814,0.979,2,Low_Oil_Level
86.87,51.63,88.06,236.67,278.11,238.49,181.49,2.39,197.6,251.09,127.16,10.761,98.123,45.37,36.43,0.8962,7.0772,4,Open_Circuit
89.94,87.7,106.66,239.22,239.46,234.52,240.24,238.72,280.33,237.73,253.1,1.351,10.76,90.19,18.95,0.8986,1.0125,1,Overheating
84.96,51.54,80.98,237.83,243.36,267.25,197.24,195.23,1.56,249.48,131.34,7.124,98.812,47.42,29.44,0.8757,14.0357,4,Open_Circuit
45.21,65.48,78.34,239.82,241.25,241.7,195.33,191.96,211.08,240.92,199.46,0.456,5.827,72.09,12.86,0.8523,1.0069,2,Low_Oil_Level
87.41,57.05,57.08,238.21,236.32,238.19,194.49,202.91,186.63,237.58,194.67,0.528,4.229,69.37,0.02,0.8735,0.943,0,Normal
85.17,89.34,125.68,237.45,238.91,242.5,244.44,264.74,276.58,239.62,261.92,1.203,6.674,94.18,36.34,0.8167,1.0027,1,Overheating
82.7,51.3,74.38,236.04,240.53,238.57,183.51,190.1,195.96,238.38,189.86,0.98,3.341,67.9,23.08,0.8774,0.9742,0,Normal
90.89,54.44,71.82,238.27,277.29,238.29,191.33,0.45,196.27,251.28,129.35,10.35,99.653,46.24,17.39,0.8933,13.4282,4,Open_Circuit
84.39,78.58,123.7,239.6,242.98,240.31,216.06,254.09,245.6,240.96,238.58,0.837,9.441,86.26,45.12,0.8402,0.957,1,Overheating
87.01,57.45,80.63,293.22,238.59,241.88,1.28,202.91,195.35,257.9,133.18,13.698,99.035,48.02,23.19,0.84,14.7485,4,Open_Circuit
85.75,53.28,60.77,239.54,241.31,240.18,183.34,179.13,194.72,240.34,185.73,0.4,4.838,66.96,7.48,0.8702,0.957,0,Normal
86.79,53.57,59.28,239.49,239.64,240.39,194.57,199.81,198.78,239.84,197.72,0.229,1.592,71.13,5.72,0.877,0.957,0,Normal
80.52,93.81,112.45,240.6,237.21,241.08,256.42,290.09,269.29,239.63,271.93,1.01,6.677,97.71,18.64,0.8313,0.9786,1,Overheating
84.14,83.12,125.21,192.78,160.59,188.84,2541.69,2759.1,2522.47,180.73,2607.75,11.145,5.804,704.7,42.08,0.6924,0.1065,3,Short_Circuit
86.01,61.43,83.04,303.44,304.88,306.16,225.25,209.77,202.8,304.83,212.61,0.456,5.946,97.2,21.61,0.8462,1.0262,5,Over_Voltage
89.3,62.51,89.93,309.66,310.56,305.6,213.19,217.95,211.12,308.61,214.09,0.975,1.806,99.11,27.42,0.8154,0.9675,5,Over_Voltage
87.82,71.58,73.75,271.6,273.05,277.71,206.57,207.43,215.91,274.12,209.97,1.31,2.828,86.35,2.17,0.8073,1.0027,5,Over_Voltage
89.14,82.83,94.49,230.56,233.83,223.08,234.39,232.87,234.69,229.16,233.98,2.651,0.476,80.42,11.66,0.8618,0.9923,6,Over_Current
81.41,67.42,80.0,295.37,296.93,294.38,208.31,199.97,203.03,295.56,203.77,0.464,2.228,90.34,12.58,0.8195,0.9811,5,Over_Voltage
90.37,60.04,53.19,243.22,239.86,239.63,195.08,196.2,176.59,240.9,189.29,0.961,6.71,68.41,-6.85,0.8645,1.0597,0,Normal
86.14,79.97,125.63,200.97,202.41,205.37,2171.6,2341.42,2290.02,202.92,2267.68,1.21,4.237,690.33,45.66,0.791,0.3647,3,Short_Circuit
87.43,78.59,104.04,208.14,198.46,190.03,3396.94,3266.36,3355.31,198.88,3339.54,4.659,2.191,996.44,25.45,0.6204,0.2251,3,Short_Circuit
84.12,57.28,69.63,242.67,245.86,243.45,198.85,204.15,187.53,244.0,196.85,0.766,4.732,72.05,12.35,0.8789,0.945,0,Normal
86.64,91.14,106.9,132.8,126.07,144.1,2451.07,2462.6,2437.81,134.32,2450.5,7.279,0.518,493.63,15.76,0.7435,0.1707,3,Short_Circuit
89.85,67.06,122.22,219.63,220.4,230.51,302.64,314.23,301.42,223.51,306.1,3.129,2.657,102.6,55.16,0.776,0.9642,6,Over_Current
86.73,66.53,81.24,270.02,272.76,275.98,223.2,222.31,191.44,272.92,212.32,1.121,9.835,86.87,14.71,0.8438,1.056,5,Over_Voltage
56.98,69.13,96.17,238.24,238.4,239.15,182.75,203.47,201.83,238.6,196.01,0.231,6.766,70.16,27.04,0.8639,1.0445,2,Low_Oil_Level
86.7,81.16,110.03,237.79,238.76,241.25,248.1,256.78,231.95,239.27,245.61,0.831,5.561,88.13,28.86,0.8858,0.9829,1,Overheating
94.61,52.39,67.33,290.35,238.98,239.3,1.75,197.11,198.35,256.21,132.41,13.325,98.678,47.54,14.93,0.9079,9.1822,4,Open_Circuit
76.15,89.84,109.58,241.32,243.61,236.05,278.15,264.24,271.38,240.33,271.25,1.781,2.587,97.78,19.73,0.9168,1.0175,1,Overheating
85.91,84.2,126.42,128.15,206.49,162.65,1095.51,1104.79,1096.69,165.76,1099.0,24.568,0.527,273.44,42.22,0.6894,0.4047,3,Short_Circuit
84.42,61.08,99.84,224.33,233.31,227.85,285.29,299.74,272.97,228.5,286.0,2.106,4.805,98.06,38.76,0.8192,0.9015,6,Over_Current
84.19,59.33,80.58,308.39,300.29,301.89,203.78,209.41,216.43,303.53,209.87,1.604,3.125,95.53,21.25,0.8301,1.0191,5,Over_Voltage
85.16,59.95,65.36,239.06,243.24,238.9,185.46,184.08,183.55,240.4,184.36,1.18,0.597,66.48,5.41,0.9242,0.9443,0,Normal
86.0,87.58,136.48,123.88,189.15,182.49,3158.63,3160.24,3011.32,165.17,3110.07,25.0,3.175,769.29,48.9,0.6088,0.0592,3,Short_Circuit
86.76,91.25,147.16,202.72,116.22,167.66,2476.27,2681.4,2488.13,162.2,2548.6,28.345,5.211,615.39,55.91,0.7249,0.393,3,Short_Circuit
30.34,65.06,79.22,240.47,240.79,239.11,191.27,194.44,209.63,240.12,198.45,0.423,5.636,71.47,14.16,0.7927,1.0446,2,Low_Oil_Level
77.53,84.25,125.29,240.16,239.55,239.73,272.04,291.1,255.01,239.81,272.72,0.147,6.742,98.1,41.04,0.8295,1.0152,1,Overheating
80.87,89.3,114.06,237.85,241.59,237.03,244.54,263.79,251.04,238.83,253.12,1.159,4.215,90.7,24.76,0.8572,0.9849,1,Overheating
42.9,64.47,84.54,240.58,241.09,238.94,196.28,198.94,204.79,240.2,200.0,0.524,2.395,72.06,20.06,0.8522,1.0528,2,Low_Oil_Level
86.01,58.8,74.53,289.24,238.57,235.72,1.71,191.15,188.5,254.51,127.12,13.646,98.653,45.27,15.73,0.8649,15.7773,4,Open_Circuit
82.71,77.02,125.95,147.63,139.99,168.84,2895.09,2773.78,3002.75,152.15,2890.54,10.969,4.039,661.34,48.92,0.7658,0.3962,3,Short_Circuit
85.65,66.67,100.97,226.57,217.38,220.74,435.74,429.02,410.95,221.56,425.23,2.259,3.36,141.35,34.3,0.792,0.9214,6,Over_Current
35.3,78.37,87.09,240.52,240.4,240.74,189.93,194.02,178.69,240.55,187.55,0.077,4.721,67.67,8.72,0.8646,1.0155,2,Low_Oil_Level
86.0,100.61,145.97,142.67,163.41,149.55,2306.25,2558.95,2378.24,151.88,2414.48,7.593,5.983,551.42,45.35,0.5979,0.3732,3,Short_Circuit
90.61,54.03,63.76,240.41,242.46,238.83,204.92,186.51,199.06,240.57,196.83,0.786,5.244,71.01,9.73,0.8994,0.8596,0,Normal
83.07,86.96,94.34,240.59,243.25,239.66,252.46,258.18,239.52,241.16,250.05,0.864,4.213,90.47,7.38,0.8372,1.0144,1,Overheating
83.51,76.23,99.41,239.73,246.12,237.8,282.44,282.35,240.96,241.22,268.59,2.033,10.285,97.25,23.17,0.8247,1.0097,1,Overheating
80.49,88.86,124.2,235.19,237.83,243.72,243.23,234.38,261.87,238.91,246.49,2.011,6.238,88.39,35.35,0.8518,1.0484,1,Overheating
83.75,64.41,66.17,319.25,319.64,324.34,203.03,208.66,220.5,321.08,210.73,1.015,4.637,101.51,1.76,0.8045,1.0371,5,Over_Voltage
81.46,48.86,57.04,241.47,237.08,238.74,186.74,193.9,186.72,239.09,189.12,0.993,2.527,67.82,8.18,0.8606,1.0269,0,Normal
90.45,49.14,68.25,291.62,240.62,239.45,1.73,205.34,208.09,257.23,138.39,13.368,98.748,49.87,19.11,0.8956,7.578,4,Open_Circuit
86.75,55.71,78.28,238.14,260.14,237.0,209.27,2.19,185.67,245.09,132.37,6.139,98.349,47.2,22.57,0.837,18.23,4,Open_Circuit
84.97,61.46,68.21,300.79,307.5,306.43,198.68,214.49,215.39,304.9,209.52,1.351,5.174,95.86,6.74,0.8283,1.0412,5,Over_Voltage
84.41,59.34,86.05,326.5,320.17,321.25,225.73,234.88,207.66,322.64,222.76,1.195,6.776,107.81,26.72,0.843,0.984,5,Over_Voltage
82.26,78.18,88.47,240.97,237.14,240.11,256.37,259.62,276.32,239.41,264.1,0.946,4.627,94.85,10.29,0.8637,1.0567,1,Overheating
84.71,59.67,72.74,237.67,236.52,287.33,187.91,190.36,2.23,253.84,126.83,13.193,98.242,45.16,13.06,0.8659,20.6028,4,Open_Circuit
88.87,60.78,71.74,239.08,239.65,283.02,188.08,204.51,2.06,253.92,131.55,11.46,98.438,47.28,10.96,0.8886,16.1019,4,Open_Circuit
87.84,90.56,145.68,187.75,142.44,151.15,3356.29,3273.78,3233.29,160.45,3287.79,17.016,2.083,792.6,55.12,0.6404,0.11,3,Short_Circuit
85.38,63.33,85.15,285.04,289.93,287.78,226.22,213.34,200.18,287.58,213.25,0.884,6.128,91.97,21.82,0.8266,0.939,5,Over_Voltage
82.79,50.16,67.48,237.23,238.79,238.64,193.44,190.45,190.99,238.22,191.62,0.417,0.947,68.47,17.32,0.8833,1.0061,0,Normal
81.88,97.36,112.41,238.19,239.61,241.05,251.01,265.76,255.96,239.62,257.58,0.599,3.178,92.58,15.05,0.8606,0.9644,1,Overheating
86.05,50.63,65.07,236.43,238.71,243.19,205.53,196.49,189.9,239.44,197.3,1.564,4.167,70.84,14.44,0.8583,0.9832,0,Normal
89.24,73.89,93.39,219.24,219.4,239.71,249.64,275.02,247.6,226.12,257.42,6.013,6.839,87.21,19.5,0.8434,0.9587,6,Over_Current
82.07,83.64,114.4,240.89,236.56,240.5,238.06,267.75,255.04,239.32,253.62,1.15,6.132,91.01,30.76,0.8222,0.9859,1,Overheating
90.85,52.06,81.17,270.28,239.44,239.85,2.69,197.48,201.99,249.85,134.05,8.174,97.992,48.23,29.11,0.892,12.0933,4,Open_Circuit
41.13,79.34,94.11,237.98,241.74,236.59,179.7,207.45,187.39,238.77,191.51,1.243,8.322,68.62,14.77,0.8716,0.9553,2,Low_Oil_Level
92.76,53.71,69.91,238.11,242.07,281.27,208.72,197.11,2.65,253.82,136.16,10.817,98.052,49.08,16.2,0.8405,20.6878,4,Open_Circuit
88.53,76.38,122.17,206.22,130.39,128.17,3237.92,3091.06,3268.89,154.93,3199.29,33.107,3.383,744.87,45.79,0.5959,0.1479,3,Short_Circuit
86.66,99.93,121.73,242.83,245.08,239.31,242.98,258.87,269.55,242.41,257.13,1.276,5.505,93.48,21.8,0.8634,0.9829,1,Overheating
85.41,72.74,86.31,234.81,224.36,226.23,438.51,447.36,419.51,228.46,435.12,2.777,3.589,149.12,13.56,0.8225,1.0106,6,Over_Current
89.3,73.92,75.17,277.86,284.53,283.8,223.99,201.49,220.36,282.06,215.28,1.491,6.404,91.05,1.25,0.8446,1.027,5,Over_Voltage
89.37,55.9,80.11,296.38,241.36,239.55,2.42,176.49,195.23,259.1,124.71,14.39,98.061,45.04,24.21,0.8983,18.478,4,Open_Circuit
74.55,83.37,100.46,241.22,239.97,243.38,274.79,265.57,251.58,241.52,263.98,0.77,4.699,95.62,17.08,0.877,1.1177,1,Overheating
91.59,75.7,122.52,221.7,220.09,219.1,245.19,236.32,244.12,220.3,241.88,0.636,2.298,79.93,46.83,0.8534,1.0315,6,Over_Current
85.29,53.37,62.96,241.37,239.65,236.0,191.29,192.79,195.09,239.0,193.06,1.258,1.054,69.21,9.59,0.8721,0.9892,0,Normal
52.23,62.47,83.14,235.54,240.85,241.0,193.54,205.85,194.28,239.13,197.89,1.5,4.022,70.99,20.67,0.8866,0.9745,2,Low_Oil_Level
92.46,55.64,57.43,240.08,237.06,238.49,191.02,188.69,196.31,238.54,192.01,0.644,2.24,68.71,1.79,0.879,1.0513,0,Normal
85.25,68.86,122.73,221.48,226.41,218.34,372.45,367.31,366.4,222.07,368.72,1.953,1.011,122.83,53.88,0.7833,1.0027,6,Over_Current
87.29,53.51,86.06,240.09,280.37,241.73,198.14,2.24,196.41,254.07,132.27,10.355,98.303,47.84,32.54,0.8955,7.9558,4,Open_Circuit
40.79,75.76,100.74,237.59,239.66,238.47,197.3,202.5,191.64,238.57,197.14,0.457,2.794,70.55,24.99,0.8476,1.0909,2,Low_Oil_Level
84.58,56.18,64.75,238.01,237.83,236.4,188.02,194.52,177.59,237.41,186.71,0.427,4.885,66.5,8.57,0.8734,1.0136,0,Normal
78.5,51.04,64.6,238.49,240.26,243.37,182.66,190.4,198.5,240.71,190.52,1.107,4.187,68.81,13.56,0.849,1.0112,0,Normal
84.53,85.81,115.5,121.69,156.46,181.42,3051.03,3318.04,3197.98,153.19,3189.02,20.565,4.327,735.3,29.69,0.6362,0.1651,3,Short_Circuit
83.48,83.85,125.51,237.6,232.63,242.29,284.63,253.83,259.59,237.51,266.02,2.053,6.996,94.79,41.65,0.8556,0.9419,1,Overheating
60.17,66.09,83.01,240.34,240.48,237.07,182.21,187.41,190.81,239.3,186.81,0.931,2.461,67.05,16.92,0.8652,0.9485,2,Low_Oil_Level
85.02,53.51,78.18,240.6,288.74,237.61,180.45,2.58,196.15,255.65,126.39,12.945,97.961,45.38,24.67,0.8747,7.6802,4,Open_Circuit
92.43,50.18,74.53,313.8,313.97,309.0,191.01,204.66,205.25,312.26,200.31,1.044,4.642,93.81,24.35,0.8424,0.9488,5,Over_Voltage
76.58,94.33,106.43,239.84,238.53,239.38,276.32,251.55,262.05,239.25,263.31,0.302,4.941,94.5,12.11,0.8284,0.9542,1,Overheating
89.06,56.39,68.28,237.96,241.71,237.19,195.95,197.11,198.18,238.95,197.08,1.155,0.572,70.64,11.89,0.8624,1.043,0,Normal
77.73,83.14,93.36,242.19,238.9,239.84,286.95,249.68,279.95,240.31,272.19,0.784,8.272,98.14,10.22,0.9007,1.0292,1,Overheating
89.1,55.0,62.7,239.61,238.03,240.73,200.01,192.26,187.5,239.45,193.26,0.596,3.495,69.41,7.7,0.866,0.9647,0,Normal
84.17,70.54,78.3,221.61,232.78,227.56,409.48,389.05,394.24,227.32,397.59,2.509,2.99,135.51,7.76,0.7979,1.0801,6,Over_Current
87.98,51.41,60.77,237.76,240.64,241.88,191.11,191.5,202.05,240.09,194.89,0.973,3.677,70.2,9.35,0.8831,0.932,0,Normal
85.46,95.14,111.12,185.15,176.7,188.77,3392.62,3290.22,3408.76,183.54,3363.87,3.727,2.189,926.49,15.98,0.616,0.2926,3,Short_Circuit
82.34,93.38,101.9,234.57,241.15,237.96,272.69,256.7,250.66,237.89,260.02,1.397,4.876,92.76,8.51,0.8116,1.0413,1,Overheating
94.43,74.08,101.14,232.03,232.95,227.55,396.99,379.82,407.8,230.84,394.87,1.428,3.812,136.69,27.06,0.8048,1.0969,6,Over_Current
83.31,52.3,78.52,240.11,236.85,296.52,196.46,189.14,2.02,257.83,129.21,15.007,98.434,46.28,26.23,0.8829,16.718,4,Open_Circuit
87.75,58.28,61.48,240.63,238.46,241.93,199.72,198.28,196.31,240.34,198.11,0.783,0.906,71.42,3.2,0.8682,0.9927,0,Normal
92.19,75.74,145.92,177.49,132.31,176.53,2275.51,2121.74,2098.86,162.11,2165.37,18.381,5.087,527.56,70.18,0.5855,0.1376,3,Short_Circuit
87.24,84.2,105.98,229.56,222.35,230.69,379.19,412.17,433.98,227.53,408.44,2.278,7.163,139.4,21.78,0.7807,1.0136,6,Over_Current
85.75,92.36,132.4,124.5,127.1,122.38,2190.42,2262.56,1947.24,124.66,2133.41,1.955,8.726,399.29,40.04,0.7825,0.3384,3,Short_Circuit
93.36,78.43,97.83,223.51,230.35,230.34,485.14,475.44,467.55,228.07,476.04,1.997,1.911,162.82,19.4,0.8195,0.937,6,Over_Current
90.26,55.92,65.33,238.7,237.13,240.06,199.57,187.98,206.22,238.63,197.92,0.628,5.025,70.86,9.42,0.8676,0.9545,0,Normal
77.96,82.61,105.84,241.07,245.38,242.91,267.04,268.03,243.75,243.12,259.6,0.929,6.107,94.68,23.22,0.8239,1.0381,1,Overheating
93.65,68.23,70.83,295.56,292.47,292.79,224.03,187.02,201.59,293.6,204.21,0.665,9.702,89.97,2.6,0.8385,0.9702,5,Over_Voltage
81.58,72.67,94.94,224.06,232.77,232.53,328.51,324.71,340.37,229.79,331.2,2.492,2.77,114.17,22.27,0.8037,1.0861,6,Over_Current
32.63,76.45,80.71,236.35,240.16,239.86,187.04,212.77,190.69,238.79,196.83,1.021,8.096,70.52,4.25,0.8581,0.9896,2,Low_Oil_Level
89.1,50.22,77.71,243.34,293.46,238.22,187.08,1.61,202.49,258.34,130.39,13.594,98.765,47.12,27.49,0.8448,10.4298,4,Open_Circuit
84.2,85.12,102.72,239.97,241.59,237.6,278.72,266.94,256.33,239.72,267.33,0.886,4.261,96.14,17.59,0.8584,1.0208,1,Overheating
88.02,56.92,75.64,244.8,267.93,239.58,202.98,2.3,177.56,250.77,127.61,6.841,98.194,46.42,18.72,0.8867,13.7589,4,Open_Circuit
87.87,76.08,80.84,218.91,229.15,234.83,387.52,386.25,362.28,227.63,378.68,3.831,4.332,129.21,4.76,0.8384,0.9198,6,Over_Current
83.8,98.04,105.2,240.21,238.59,242.88,275.99,269.68,271.02,240.56,272.23,0.964,1.381,98.23,7.16,0.8594,1.0823,1,Overheating
88.73,51.7,70.73,279.21,241.15,241.4,3.02,191.02,187.93,253.92,127.32,9.958,97.63,46.14,19.03,0.8558,17.7177,4,Open_Circuit
83.55,87.54,95.03,238.99,237.25,242.14,284.98,257.6,255.03,239.46,265.87,1.12,7.188,95.49,7.49,0.8454,1.0185,1,Overheating
86.02,57.15,67.91,256.37,238.29,241.26,0.76,189.52,190.93,245.31,127.07,4.51,99.405,45.71,10.76,0.8844,14.9725,4,Open_Circuit
85.88,61.82,74.39,299.56,303.24,300.69,198.16,209.92,214.31,301.16,207.46,0.691,4.485,93.73,12.57,0.857,1.0254,5,Over_Voltage
81.95,93.5,126.39,180.82,139.91,130.09,1410.96,1347.27,1390.76,150.28,1383.0,20.327,2.583,312.28,32.88,0.627,0.4534,3,Short_Circuit
88.52,92.01,127.09,169.53,125.33,143.2,2185.15,1854.18,2010.99,146.02,2016.77,16.102,8.349,445.41,35.08,0.7689,0.0124,3,Short_Circuit
89.2,60.3,65.99,239.68,236.35,239.28,186.79,207.21,193.69,238.44,195.9,0.874,5.775,70.04,5.68,0.8748,0.9914,0,Normal
84.72,92.52,103.35,191.74,182.29,191.84,1396.13,1603.03,1505.02,188.62,1501.39,3.356,7.011,424.31,10.83,0.6221,0.4543,3,Short_Circuit
91.03,74.38,125.08,230.46,232.57,228.39,261.87,248.13,258.1,230.47,256.03,0.911,3.087,88.5,50.69,0.8324,1.09,6,Over_Current
85.7,82.7,131.76,152.44,201.45,194.53,938.32,914.02,962.39,182.81,938.24,16.612,2.582,257.19,49.06,0.758,0.1737,3,Short_Circuit
50.22,73.82,97.9,237.35,243.0,232.91,202.91,203.79,195.64,237.75,200.78,2.205,2.563,71.62,24.09,0.8169,1.0034,2,Low_Oil_Level
88.74,71.15,115.73,117.0,128.53,198.33,1161.9,1125.92,1126.55,147.95,1138.13,34.049,2.089,252.04,44.58,0.6618,0.4233,3,Short_Circuit
76.92,99.46,144.3,140.81,164.8,135.57,1364.37,1344.84,1340.11,147.06,1349.77,12.065,1.081,297.71,44.85,0.7133,0.3317,3,Short_Circuit
86.05,75.05,114.4,228.17,223.0,228.62,332.26,342.04,353.32,226.6,342.54,1.587,3.146,116.43,39.35,0.8388,1.0428,6,Over_Current
76.58,88.76,98.6,239.11,241.92,238.95,250.94,230.85,260.27,239.99,247.35,0.801,6.673,89.02,9.84,0.8727,0.9966,1,Overheating
88.43,65.44,95.23,214.58,234.83,231.06,427.04,385.45,392.33,226.82,401.61,5.397,6.332,136.4,29.79,0.8064,1.091,6,Over_Current
88.7,50.5,78.64,241.55,276.23,244.13,185.16,2.29,195.72,253.97,127.72,8.762,98.207,46.57,28.14,0.8689,19.1206,4,Open_Circuit
89.39,59.91,84.24,236.72,240.06,297.24,191.91,202.16,1.98,258.01,132.02,15.206,98.498,47.27,24.33,0.884,16.3347,4,Open_Circuit
79.12,84.35,119.31,240.76,238.79,242.73,258.09,275.99,259.19,240.76,264.42,0.82,4.373,95.48,34.96,0.8958,1.0228,1,Overheating
88.44,93.43,145.75,187.93,119.19,135.27,1049.1,1139.04,1115.41,147.46,1101.18,27.442,4.73,241.9,52.32,0.738,0.435,3,Short_Circuit
43.19,64.78,87.32,241.19,243.51,240.98,212.57,202.86,215.43,241.89,210.29,0.667,3.533,76.29,22.54,0.9069,1.0117,2,Low_Oil_Level
90.98,56.43,66.1,242.95,237.55,240.46,189.11,179.61,188.01,240.32,185.58,1.152,3.216,66.91,9.66,0.8324,0.9934,0,Normal
